r , S_1 , V_1
10.050251256281406 , 0.0008005290061082319 , -0.651219902177465
10.30150753768844 , 0.0006354475096551559 , -0.6597266612539701
10.552763819095476 , 0.0005041394611228427 , -0.6678283618461904
10.804020100502512 , 0.0003997623996626449 , -0.6755532550786588
11.055276381909547 , 0.0003168431977942989 , -0.6829270268197067
11.306532663316581 , 0.00025100835750482944 , -0.6899730816700723
11.557788944723617 , 0.00019876630229285523 , -0.6967127902644816
11.809045226130653 , 0.00015733193892448759 , -0.7031657052298993
12.060301507537687 , 0.0001244855010466332 , -0.7093497502939833
12.311557788944722 , 9.845913725947928e-05 , -0.7152813863298129
12.562814070351758 , 7.784590973675707e-05 , -0.7209757575340483
12.814070351758794 , 6.152686328540703e-05 , -0.726446820445013
13.065326633165828 , 4.861264199401908e-05 , -0.7317074580977697
13.316582914572862 , 3.8396800263200626e-05 , -0.7367695812709926
13.567839195979898 , 3.0318501953332764e-05 , -0.7416442184936792
13.819095477386934 , 2.3932746844455156e-05 , -0.7463415962389515
14.070351758793969 , 1.8886625491504466e-05 , -0.7508712105294492
14.321608040201003 , 1.4900396886138427e-05 , -0.7552418910077003
14.572864321608039 , 1.1752420604898843e-05 , -0.7594618583800269
14.824120603015075 , 9.267166688943994e-06 , -0.7635387760196402
15.07537688442211 , 7.305680903952367e-06 , -0.7674797964100247
15.326633165829143 , 5.758007285999329e-06 , -0.7712916030204905
15.57788944723618 , 4.53716973352469e-06 , -0.7749804481294886
15.829145728643216 , 3.574394544050853e-06 , -0.7785521870458519
16.08040201005025 , 2.8153200318196377e-06 , -0.7820123091218869
16.331658291457284 , 2.216990796152317e-06 , -0.7853659659037763
16.58291457286432 , 1.7454753491423582e-06 , -0.788617996722889
16.834170854271356 , 1.3739786838182495e-06 , -0.7917729519953557
17.08542713567839 , 1.081347607281623e-06 , -0.7948351144658102
17.336683417085425 , 8.508875965649172e-07 , -0.7978085186038619
17.587939698492463 , 6.694266192051978e-07 , -0.8006969683380152
17.839195979899497 , 5.265746482811055e-07 , -0.8035040532909533
18.09045226130653 , 4.1413817688779014e-07 , -0.8062331636618827
18.341708542713565 , 3.256574478589137e-07 , -0.8088875038856743
18.5929648241206 , 2.560407997623134e-07 , -0.8114701051845052
18.844221105527637 , 2.0127584067806254e-07 , -0.8139838371153716
19.09547738693467 , 1.5820137733846467e-07 , -0.8164314182059544
19.346733668341706 , 1.243273726242758e-07 , -0.8188154257617186
19.597989949748744 , 9.769285762266544e-08 , -0.8211383049186181
19.849246231155778 , 7.675382767014143e-08 , -0.8234023770082548
20.100502512562812 , 6.029481827271074e-08 , -0.8256098472956511
20.351758793969847 , 4.7359176632230776e-08 , -0.8277628121438524
20.60301507537688 , 3.719408937667729e-08 , -0.8298632656542929
20.85427135678392 , 2.9207253948405095e-08 , -0.8319131058271327
21.105527638190953 , 2.2932735187227384e-08 , -0.8339141402815715
21.356783919597987 , 1.8004065866871254e-08 , -0.8358680915723765
21.608040201005025 , 1.4133058798010174e-08 , -0.8377766021354884
21.85929648241206 , 1.1093121195063357e-08 , -0.8396412388925517
22.110552763819094 , 8.706117228343663e-09 , -0.8414634975415
22.361809045226128 , 6.832026238642788e-09 , -0.8432448065578876
22.613065326633162 , 5.360803216232226e-09 , -0.8449865309294666
22.8643216080402 , 4.20597373695292e-09 , -0.8466899756445274
23.115577889447234 , 3.2995946443382717e-09 , -0.8483563889527391
23.36683417085427 , 2.5882899370702637e-09 , -0.8499869654156129
23.618090452261306 , 2.030132968632639e-09 , -0.8515828487622553
23.86934673366834 , 1.592194671225466e-09 , -0.8531451345647579
24.120603015075375 , 1.2486158290172379e-09 , -0.854674872746375
24.37185929648241 , 9.790916190772285e-10 , -0.8561730699345567
24.623115577889443 , 7.676804274040138e-10 , -0.8576406916699183
24.87437185929648 , 6.018676866974909e-10 , -0.8590786644813333
25.125628140703515 , 4.718302408057449e-10 , -0.8604878778365199
25.37688442211055 , 3.698583614892604e-10 , -0.8618691859767524
25.628140703517587 , 2.899016915430645e-10 , -0.8632234096436471
25.87939698492462 , 2.2721258903074728e-10 , -0.8645513377053592
26.130653266331656 , 1.780660140376469e-10 , -0.8658537286889615
26.38190954773869 , 1.3953955797395263e-10 , -0.8671313122252571
26.633165829145725 , 1.0934072297937786e-10 , -0.8683847904118113
26.884422110552762 , 8.567131782584256e-11 , -0.8696148390995514
27.135678391959797 , 6.712100633553417e-11 , -0.8708221091078889
27.38693467336683 , 5.2583750304411934e-11 , -0.8720072273729541
27.63819095477387 , 4.119223012210331e-11 , -0.8731707980332
27.889447236180903 , 3.226638054696027e-11 , -0.8743134034563244
28.140703517587937 , 2.5273007695613427e-11 , -0.8754356052111786
28.39195979899497 , 1.979410445230536e-11 , -0.8765379449880708
28.643216080402006 , 1.550199312846515e-11 , -0.8776209454706315
28.894472361809044 , 1.2139826148818952e-11 , -0.8786851111621913
29.145728643216078 , 9.506291278198788e-12 , -0.8797309291694138
29.396984924623112 , 7.443615891287551e-12 , -0.8807588699457436
29.64824120603015 , 5.828159539258997e-12 , -0.8817693879970508
29.899497487437184 , 4.563036992630581e-12 , -0.8827629225516974
30.15075376884422 , 3.5723340074957737e-12 , -0.8837398981971
30.402010050251253 , 2.7965723215980834e-12 , -0.8847007254847272
30.653266331658287 , 2.189154376719257e-12 , -0.8856458015053442
30.904522613065325 , 1.7135763368990977e-12 , -0.8865755104361951
31.15577889447236 , 1.3412435473332041e-12 , -0.8874902240617096
31.407035175879393 , 1.04975834227886e-12 , -0.888390302269216
31.65829145728643 , 8.215781714619481e-13 , -0.8892760935210476
31.909547738693465 , 6.429640299662727e-13 , -0.8901479353043464
32.1608040201005 , 5.031564472416117e-13 , -0.8910061545597813
32.41206030150754 , 3.9372983801951727e-13 , -0.8918510680903255
32.66331658291457 , 3.0808664336499244e-13 , -0.8926829829511692
32.914572864321606 , 2.410610231862676e-13 , -0.893502196821771
33.16582914572864 , 1.886083962460332e-13 , -0.894308998361
33.417085427135675 , 1.4756224772800367e-13 , -0.8951036675462556
33.66834170854271 , 1.1544364191375077e-13 , -0.895886475997403
33.91959798994974 , 9.031202719944002e-14 , -0.8966576872863111
34.17085427135678 , 7.06483897894502e-14 , -0.8974175572327353
34.42211055276382 , 5.52637478426373e-14 , -0.8981663341872409
34.67336683417085 , 4.3227494844500924e-14 , -0.898904259301826
34.92462311557789 , 3.3811289910263934e-14 , -0.8996315667888632
35.175879396984925 , 2.6445124467112573e-14 , -0.9003484841689429
35.427135678391956 , 2.0682924899422627e-14 , -0.9010552325081702
35.678391959798994 , 1.6175622850532526e-14 , -0.9017520266454366
35.929648241206024 , 1.2650073128752624e-14 , -0.9024390754101539
36.18090452261306 , 9.892550352770775e-15 , -0.9031165818309167
36.4321608040201 , 7.73583059281928e-15 , -0.903784743335531
36.68341708542713 , 6.049079780180415e-15 , -0.9044437519428219
36.93467336683417 , 4.7299394711530715e-15 , -0.9050937944466122
37.1859296482412 , 3.6983327744589974e-15 , -0.9057350525922432
37.43718592964824 , 2.8916168077761597e-15 , -0.9063677032459866
37.688442211055275 , 2.2607891494709713e-15 , -0.90699191855768
37.939698492462306 , 1.7675192614341112e-15 , -0.9076078661169007
38.19095477386934 , 1.3818255905877495e-15 , -0.9082157091029737
38.44221105527638 , 1.080257996933861e-15 , -0.908815606429098
38.69346733668341 , 8.444756448230009e-16 , -0.9094077128808571
38.94472361809045 , 6.601343643679379e-16 , -0.9099921792493677
39.19597989949749 , 5.160161773285407e-16 , -0.9105691524593077
39.44723618090452 , 4.033483108762336e-16 , -0.9111387756920509
39.698492462311556 , 3.15270474128664e-16 , -0.9117011885041266
39.94974874371859 , 2.4641813596026017e-16 , -0.9122565269412075
40.201005025125625 , 1.9259655847115908e-16 , -0.912804923647825
40.45226130653266 , 1.5052583158442665e-16 , -0.9133465079729938
40.70351758793969 , 1.1764145171019198e-16 , -0.9138814060719259
40.95477386934673 , 9.193835055947942e-17 , -0.914409741004
41.20603015075376 , 7.184891201491083e-17 , -0.9149316328271463
41.4572864321608 , 5.614757439709283e-17 , -0.9154471986888
41.70854271356784 , 4.387622691701548e-17 , -0.9159565529135663
41.95979899497487 , 3.4285869964453154e-17 , -0.9164598070877366
42.211055276381906 , 2.6790995380613245e-17 , -0.9169570701407856
42.462311557788944 , 2.0933914665746593e-17 , -0.9174484484239763
42.713567839195974 , 1.6356866877343557e-17 , -0.9179340457861882
42.96482412060301 , 1.2780210329020065e-17 , -0.9184139636470877
43.21608040201005 , 9.985371705446899e-18 , -0.9188883010677442
43.46733668341708 , 7.801515246500498e-18 , -0.9193571548187977
43.71859296482412 , 6.095120738168904e-18 , -0.9198206194462759
43.96984924623115 , 4.761835882795599e-18 , -0.9202787873351542
44.22110552763819 , 3.720106929618627e-18 , -0.92073174877075
44.472361809045225 , 2.9061996176440616e-18 , -0.9211795919980339
44.723618090452256 , 2.2703070802158094e-18 , -0.9216224032789438
44.97487437185929 , 1.77350751906941e-18 , -0.9220602669477765
45.226130653266324 , 1.3853861921457377e-18 , -0.9224932654647333
45.47738693467336 , 1.0821767163092662e-18 , -0.9229214794676905
45.7286432160804 , 8.453083213715543e-19 , -0.9233449878222637
45.97989949748743 , 6.602704280999786e-19 , -0.9237638676702296
46.23115577889447 , 5.15725264012977e-19 , -0.9241781944763696
46.482412060301506 , 4.028143529045083e-19 , -0.9245880420737946
46.73366834170854 , 3.1461653709207647e-19 , -0.9249934827078065
46.984924623115575 , 2.457244347609123e-19 , -0.9253945870783529
47.23618090452261 , 1.9191346109179044e-19 , -0.9257914243811276
47.48743718592964 , 1.4988319107738816e-19 , -0.9261840623473651
47.73869346733668 , 1.17055258095621e-19 , -0.9265725672823789
47.98994974874371 , 9.14154344420946e-20 , -0.9269570041028901
48.24120603015075 , 7.139023848328441e-20 , -0.9273374363731874
48.49246231155779 , 5.575052235248618e-20 , -0.9277139263401658
48.74371859296482 , 4.3536142768895955e-20 , -0.9280865349672783
48.994974874371856 , 3.399710615836664e-20 , -0.9284553219674462
49.24623115577889 , 2.6547586396767897e-20 , -0.9288203458349592
49.497487437185924 , 2.0730000634999122e-20 , -0.9291816638764061
49.74874371859296 , 1.618694383861729e-20 , -0.9295393322406666
50.0 , 1.2639263438966706e-20 , -0.929893405948
