r , S_1 , V_1
2.3249999999999944 , 0.4798879869048022 , 0.3214372696138756
2.334999999999994 , 0.47710114989689484 , 0.31799197624892955
2.344999999999994 , 0.4743224044782612 , 0.3145535610752419
2.3549999999999938 , 0.4715518532167287 , 0.3111220975355813
2.3649999999999936 , 0.46878959592742464 , 0.30769765795844034
2.3749999999999933 , 0.466035729728438 , 0.30428031354908663
2.384999999999993 , 0.4632903490948549 , 0.300870134381622
2.394999999999993 , 0.46055354591123443 , 0.2974671893919971
2.4049999999999927 , 0.4578254095225859 , 0.294071546371942
2.4149999999999925 , 0.45510602678390893 , 0.2906832719637737
2.4249999999999923 , 0.4523954821083519 , 0.2873024316560358
2.434999999999992 , 0.4496938575140455 , 0.2839290897799384
2.444999999999992 , 0.4470012326696611 , 0.28056330950655667
2.4549999999999916 , 0.4443176849387481 , 0.27720515284475683
2.4649999999999914 , 0.44164328942289394 , 0.2738546806398173
2.474999999999991 , 0.43897811900375516 , 0.2705119525727083
2.484999999999991 , 0.4363222443840039 , 0.26717702716000524
2.494999999999991 , 0.43367573412723004 , 0.263849961754401
2.5049999999999906 , 0.4310386546968402 , 0.26053081254579585
2.5149999999999904 , 0.42841107049399263 , 0.2572196345629294
2.52499999999999 , 0.4257930438946037 , 0.25391648167553826
2.53499999999999 , 0.42318463528546213 , 0.2506214065970068
2.5449999999999897 , 0.42058590309948407 , 0.2473344608874926
2.5549999999999895 , 0.4179969038501419 , 0.24405569495750032
2.5649999999999893 , 0.4154176921650966 , 0.24078515807188416
2.574999999999989 , 0.4128483208190648 , 0.23752289835425777
2.584999999999989 , 0.41028884076594746 , 0.23426896279179088
2.5949999999999886 , 0.40773930117024715 , 0.23102339724037288
2.6049999999999884 , 0.4051997494378016 , 0.22778624643012757
2.6149999999999882 , 0.4026702312458547 , 0.22455755397125576
2.624999999999988 , 0.40015079057249375 , 0.22133736236019683
2.634999999999988 , 0.3976414697254701 , 0.2181257129860832
2.6449999999999876 , 0.3951423093704292 , 0.2149226461374816
2.6549999999999874 , 0.39265334855856815 , 0.21172820100939646
2.664999999999987 , 0.3901746247537413 , 0.20854241571053095
2.674999999999987 , 0.38770617385903505 , 0.20536532727078202
2.6849999999999867 , 0.3852480302428244 , 0.2021969716489634
2.6949999999999865 , 0.38280022676433606 , 0.19903738374073904
2.7049999999999863 , 0.38036279479872837 , 0.19588659738675773
2.714999999999986 , 0.3779357642617068 , 0.19274464538097527
2.724999999999986 , 0.3755191636336908 , 0.1896115594791516
2.7349999999999857 , 0.3731130199835455 , 0.1864873704075158
2.7449999999999855 , 0.3707173589918901 , 0.18337210787158428
2.7549999999999852 , 0.3683322049740018 , 0.1802658005651257
2.764999999999985 , 0.3659575809023225 , 0.17716847617925735
2.774999999999985 , 0.3635935084285822 , 0.1740801614116719
2.7849999999999846 , 0.3612400079055527 , 0.17100088197597613
2.7949999999999844 , 0.3588970984084403 , 0.16793066261114203
2.804999999999984 , 0.3565647977559284 , 0.16486952709105399
2.814999999999984 , 0.35424312253088275 , 0.16181749823414943
2.8249999999999837 , 0.35193208810072363 , 0.15877459791314352
2.8349999999999835 , 0.3496317086374829 , 0.15574084706482944
2.8449999999999833 , 0.34734199713754504 , 0.15271626569994967
2.854999999999983 , 0.34506296544108767 , 0.14970087291312775
2.864999999999983 , 0.3427946242512278 , 0.14669468689285903
2.8749999999999827 , 0.3405369831528807 , 0.14369772493154773
2.8849999999999825 , 0.33829005063133966 , 0.1407100034355916
2.8949999999999823 , 0.3360538340905836 , 0.13773153793550058
2.904999999999982 , 0.33382833987132 , 0.13476234309605203
2.914999999999982 , 0.33161357326876884 , 0.13180243272646777
2.9249999999999816 , 0.32940953855019417 , 0.12885181979061855
2.9349999999999814 , 0.32721623897218954 , 0.1259105164172404
2.944999999999981 , 0.3250336767977234 , 0.12297853391016655
2.954999999999981 , 0.3228618533129482 , 0.12005588275856523
2.9649999999999808 , 0.32070076884378174 , 0.1171425726471804
2.9749999999999805 , 0.3185504227722619 , 0.11423861246657228
2.9849999999999803 , 0.3164108135526832 , 0.11134401032335262
2.99499999999998 , 0.3142819387275164 , 0.1084587735504101
3.00499999999998 , 0.312163794943121 , 0.10558290871712375
3.0149999999999797 , 0.3100563779652468 , 0.10271642163956098
3.0249999999999795 , 0.30795968269433627 , 0.09985931739065293
3.0349999999999793 , 0.30587370318062845 , 0.09701160031035068
3.044999999999979 , 0.30379843263906764 , 0.09417327401575164
3.054999999999979 , 0.30173386346402026 , 0.09134434141120026
3.0649999999999786 , 0.29967998724380673 , 0.08852480469835437
3.0749999999999784 , 0.2976367947750472 , 0.08571466538621655
3.084999999999978 , 0.29560427607682765 , 0.08291392430113093
3.094999999999978 , 0.2935824204046875 , 0.08012258159673635
3.1049999999999778 , 0.2915712162644327 , 0.07734063676388009
3.1149999999999776 , 0.2895706514257773 , 0.0745680886404849
3.1249999999999774 , 0.28758071293581583 , 0.07180493542137101
3.134999999999977 , 0.2856013871323275 , 0.0690511746680282
3.144999999999977 , 0.2836326596569198 , 0.06630680331833623
3.1549999999999767 , 0.2816745154680067 , 0.06357181769623448
3.1649999999999765 , 0.27972693885363104 , 0.06084621352133503
3.1749999999999763 , 0.2777899134441277 , 0.058129985918479815
3.184999999999976 , 0.27586342222463345 , 0.05542312942724077
3.194999999999976 , 0.27394744754744427 , 0.05272563801135886
3.2049999999999756 , 0.27204197114422074 , 0.05003750506812296
3.2149999999999754 , 0.270146974138047 , 0.04735872343768572
3.224999999999975 , 0.2682624370553416 , 0.04468928541231665
3.234999999999975 , 0.2663883398376246 , 0.042029182745588686
3.244999999999975 , 0.2645246618531407 , 0.03937840666149983
3.2549999999999746 , 0.2626713819083424 , 0.03673694786352597
3.2649999999999744 , 0.26082847825923333 , 0.03410479654360604
3.274999999999974 , 0.2589959286225729 , 0.03148194239105809
3.284999999999974 , 0.2571737101869456 , 0.02886837460142473
3.2949999999999737 , 0.2553617996236959 , 0.026264081885245986
3.3049999999999735 , 0.2535601730977284 , 0.023669052476761872
3.3149999999999733 , 0.2517688062781783 , 0.021083274142542026
3.324999999999973 , 0.24998767434895017 , 0.018506734190038863
3.334999999999973 , 0.24821675201912752 , 0.01593941947607109
3.3449999999999727 , 0.246456013533257 , 0.01338131641522864
3.3549999999999724 , 0.24470543268150302 , 0.01083241098820325
3.3649999999999722 , 0.24296498280968054 , 0.008292688750044165
3.374999999999972 , 0.2412346368291624 , 0.005762134838335768
3.384999999999972 , 0.2395143672266646 , 0.0032407339812990394
3.3949999999999716 , 0.23780414607391032 , 0.0007284705058164002
3.4049999999999714 , 0.23610394503717402 , -0.001774671654622156
3.414999999999971 , 0.23441373538670646 , -0.004268708952050363
3.424999999999971 , 0.23273348800604196 , -0.00675365821623496
3.4349999999999707 , 0.23106317340118898 , -0.009229536646964291
3.4449999999999705 , 0.22940276170970536 , -0.011696361806414238
3.4549999999999703 , 0.2277522227096584 , -0.014154151611593446
3.46499999999997 , 0.22611152582847227 , -0.016602924326868725
3.47499999999997 , 0.22448064015166258 , -0.019042698556567463
3.4849999999999697 , 0.2228595344314596 , -0.021473493237660173
3.4949999999999695 , 0.2212481770953213 , -0.023895327632523257
3.5049999999999693 , 0.21964653625433647 , -0.02630822132177866
3.514999999999969 , 0.21805457971152034 , -0.0287121941972143
3.524999999999969 , 0.21647227497000182 , -0.031107266454783542
3.5349999999999686 , 0.2148995892411048 , -0.03349345858768298
3.5449999999999684 , 0.2133364894523239 , -0.035870791379509596
3.554999999999968 , 0.21178294225519548 , -0.038239285897497206
3.564999999999968 , 0.21023891403306474 , -0.04059896348583108
3.5749999999999678 , 0.20870437090875069 , -0.04294984575904109
3.5849999999999675 , 0.20717927875210831 , -0.0452919545954731
3.5949999999999673 , 0.20566360318749102 , -0.04762531213083958
3.604999999999967 , 0.20415730960111172 , -0.04994994075184695
3.614999999999967 , 0.2026603631483056 , -0.052265863089901214
3.6249999999999667 , 0.20117272876069395 , -0.054573102014890636
3.6349999999999665 , 0.19969437115325106 , -0.05687168062904684
3.6449999999999663 , 0.19822525483127437 , -0.0591616222608805
3.654999999999966 , 0.1967653440972584 , -0.06144295045919621
3.664999999999966 , 0.19531460305767437 , -0.06371568898718176
3.6749999999999656 , 0.19387299562965524 , -0.06597986181657407
3.6849999999999654 , 0.1924404855475881 , -0.06823549312190016
3.694999999999965 , 0.19101703636961376 , -0.07048260727479468
3.704999999999965 , 0.18960261148403454 , -0.07272122883839051
3.7149999999999648 , 0.18819717411563167 , -0.07495138256178446
3.7249999999999646 , 0.18680068733189265 , -0.07717309337457771
3.7349999999999643 , 0.18541311404914962 , -0.07938638638148848
3.744999999999964 , 0.184034417038629 , -0.08159128685703926
3.754999999999964 , 0.18266455893241362 , -0.08378782024031517
3.7649999999999637 , 0.18130350222931862 , -0.08597601212979705
3.7749999999999635 , 0.17995120930068106 , -0.088155888278263
3.7849999999999633 , 0.1786076423960639 , -0.09032747458776452
3.794999999999963 , 0.17727276364887667 , -0.09249079710467165
3.804999999999963 , 0.1759465350819117 , -0.09464588201478867
3.8149999999999626 , 0.17462891861279764 , -0.0967927556385406
3.8249999999999624 , 0.17331987605937127 , -0.0989314444262278
3.834999999999962 , 0.1720193691449679 , -0.10106197495335109
3.844999999999962 , 0.17072735950363102 , -0.10318437391600344
3.854999999999962 , 0.16944380868524253 , -0.10529866812633087
3.8649999999999616 , 0.16816867816057404 , -0.10740488450806043
3.8749999999999614 , 0.1669019293262595 , -0.109503050092094
3.884999999999961 , 0.16564352350969086 , -0.11159319201217023
3.894999999999961 , 0.16439342197383677 , -0.11367533750059007
3.9049999999999607 , 0.16315158592198534 , -0.11574951388401007
3.9149999999999605 , 0.1619179765024117 , -0.11781574857929646
3.9249999999999603 , 0.16069255481297115 , -0.11987406908944821
3.93499999999996 , 0.15947528190561858 , -0.1219245029995792
3.94499999999996 , 0.15826611879085456 , -0.1239670779729664
3.9549999999999597 , 0.1570650264420999 , -0.1260018217471586
3.9649999999999594 , 0.15587196579999765 , -0.1280287621301482
3.9749999999999592 , 0.15468689777664513 , -0.13004792699660347
3.984999999999959 , 0.15350978325975564 , -0.13205934428416138
3.994999999999959 , 0.15234058311675075 , -0.13406304198978244
4.004999999999959 , 0.15117925819878356 , -0.13605904816616202
4.014999999999959 , 0.15002576934469486 , -0.13804739091820326
4.024999999999959 , 0.14888007738490133 , -0.14002809839954727
4.034999999999958 , 0.1477421431452177 , -0.1420011988091614
4.044999999999958 , 0.14661192745061236 , -0.14396672038798464
4.054999999999958 , 0.14548939112889905 , -0.14592469141562964
4.064999999999958 , 0.144374495014363 , -0.14787514020714143
4.0749999999999575 , 0.1432671999513237 , -0.1498180951098108
4.084999999999957 , 0.14216746679763523 , -0.15175358450004345
4.094999999999957 , 0.14107525642812302 , -0.15368163678028288
4.104999999999957 , 0.13999052973796045 , -0.1556022803759875
4.114999999999957 , 0.1389132476459828 , -0.15751554373266058
4.1249999999999565 , 0.13784337109794237 , -0.1594214553129333
4.134999999999956 , 0.13678086106970316 , -0.1613200435936996
4.144999999999956 , 0.13572567857037668 , -0.16321133706330293
4.154999999999956 , 0.13467778464539948 , -0.1650953642187725
4.164999999999956 , 0.13363714037955324 , -0.16697215356311232
4.174999999999955 , 0.1326037068999276 , -0.16884173360263738
4.184999999999955 , 0.13157744537882685 , -0.17070413284436148
4.194999999999955 , 0.1305583170366206 , -0.172559379793432
4.204999999999955 , 0.12954628314454014 , -0.17440750295061336
4.214999999999955 , 0.12854130502741945 , -0.17624853080981778
4.224999999999954 , 0.12754334406638307 , -0.17808249185568398
4.234999999999954 , 0.12655236170148113 , -0.17990941456120046
4.244999999999954 , 0.1255683194342707 , -0.18172932738537662
4.254999999999954 , 0.12459117883034657 , -0.18354225877095756
4.2649999999999535 , 0.12362090152182026 , -0.18534823714218485
4.274999999999953 , 0.12265744920974829 , -0.18714729090260052
4.284999999999953 , 0.12170078366651038 , -0.18893944843289576
4.294999999999953 , 0.12075086673813881 , -0.19072473808880158
4.304999999999953 , 0.11980766034659834 , -0.1925031881990226
4.314999999999952 , 0.11887112649201821 , -0.19427482706321333
4.324999999999952 , 0.11794122725487678 , -0.19603968294999563
4.334999999999952 , 0.11701792479813873 , -0.19779778409501608
4.344999999999952 , 0.11610118136934597 , -0.19954915869904596
4.354999999999952 , 0.11519095930266326 , -0.2012938349261189
4.364999999999951 , 0.11428722102087761 , -0.20303184090171023
4.374999999999951 , 0.11338992903735397 , -0.20476320471095225
4.384999999999951 , 0.11249904595794616 , -0.20648795439689163
4.394999999999951 , 0.11161453448286468 , -0.20820611795878147
4.4049999999999505 , 0.11073635740850137 , -0.20991772335041137
4.41499999999995 , 0.10986447762921166 , -0.2116227984784767
4.42499999999995 , 0.10899885813905517 , -0.21332137120098094
4.43499999999995 , 0.10813946203349471 , -0.21501346932567597
4.44499999999995 , 0.1072862525110548 , -0.216699120608537
4.4549999999999494 , 0.10643919287493997 , -0.21837835275227283
4.464999999999949 , 0.10559824653461311 , -0.22005119340486978
4.474999999999949 , 0.10476337700733504 , -0.2217176701581702
4.484999999999949 , 0.10393454791966544 , -0.22337781054648465
4.494999999999949 , 0.10311172300892524 , -0.2250316420452359
4.504999999999948 , 0.10229486612462226 , -0.2266791920696365
4.514999999999948 , 0.1014839412298389 , -0.22832048797339796
4.524999999999948 , 0.10067891240258416 , -0.22995555704747223
4.534999999999948 , 0.099879743837109 , -0.23158442651882258
4.5449999999999475 , 0.09908639984518645 , -0.23320712354922718
4.554999999999947 , 0.09829884485735679 , -0.2348236752341112
4.564999999999947 , 0.09751704342413782 , -0.23643410860141056
4.574999999999947 , 0.09674096021720163 , -0.23803845061046283
4.584999999999947 , 0.0959705600305174 , -0.23963672815092887
